Date;EURUSD;USDKZT;EURKZT;CROSS_RATIO;EURUSD_RET;USDKZT_RET;EURKZT_RET;SMA_5;SMA_10;SMA_20;EMA_5;EMA_10;EMA_20;RSI_14;MACD;MACD_SIGNAL;VOL_10;VOL_20
2010-02-16;1.3767088651657104;175.8800048828125;242.1355619275564;0.007827546207330395;0.011987830695040481;0.00011374465326726358;0.012101575348307686;240.70679586585175;241.22883023671164;244.06847809217888;240.9504328201388;241.78067032004893;244.06023401391946;37.18088388293982;-2.9817070655805935;-2.912784680787532;0.007268148467798737;0.006234476709364835
2010-02-17;1.3606922626495361;175.6999969482422;239.07362639502026;0.00774440686558674;-0.011702183600792938;-0.001023994250878773;-0.012726177851671641;240.11552612903688;240.7050931514441;243.60999735598415;240.32483067843262;241.28848051549824;243.58531900259572;33.51678281135594;-3.0131901886090873;-2.932865782351843;0.00805585636527641;0.006334270065371501
2010-02-18;1.3461486101150513;175.52999877929688;236.28946389024713;0.007669051555156876;-0.01074595306545125;-0.0009680163100420246;-0.011713969375493228;239.28749858312875;240.19103937493637;243.03319339647788;238.97970841570412;240.3795684018162;242.89047565856254;32.19145395832783;-3.225616536791563;-2.9914159332397867;0.008036118878476821;0.006704034580865087
2010-02-19;1.3615074157714844;175.49000549316406;238.9309438727214;0.007758318839556477;0.011344846050983796;-0.00022786898649123966;0.01111697706449264;239.13051902210063;240.04550090049415;242.5532745870536;238.96345356804324;240.11618212379895;242.51337739324433;37.02839252833801;-3.144571921673986;-3.0220471309266266;0.008997921938776597;0.0072747886677577344
2010-02-22;1.3605626821517944;175.39999389648438;238.64268614520915;0.007756914079226002;-0.0006941288237528771;-0.0005130473869910382;-0.001207176210743886;239.01445644615086;239.89939283687198;242.01706980631442;238.85653109376523;239.84827376405534;242.1447401315267;34.86926163885751;-3.0682347693273186;-3.031284658606765;0.008998145304982205;0.007169453632292242
2010-02-23;1.3527040481567383;175.22999572753906;237.03432457913004;0.007719591857207059;-0.005792763300923473;-0.000969672802077706;-0.006762436103001065;237.9942089764656;239.35050242115867;241.47704420044357;238.24912892222017;239.33664663952345;241.6580338884413;34.333508012620086;-3.101763167838925;-3.0453803604531973;0.008334814412020353;0.007188151365052531
2010-02-24;1.354316234588623;175.0800018310547;237.1136888316032;0.0077354136419046015;0.001191115288473585;-0.0008563495572266976;0.00033476573124684167;237.6022214637822;238.85887379640954;240.98689492674538;237.87064889201454;238.93247249262885;241.2252391211234;39.43222494662939;-3.086353076243711;-3.0535749036113002;0.008376431651631483;0.007201125275533233
2010-02-25;1.3536012172698975;175.24000549316406;237.2050847499304;0.007724270570869733;-0.0005280938935948968;0.0009134715111334687;0.0003853776175384971;237.78534563571884;238.5364221094238;240.55247894570275;237.6487941779865;238.61840199395638;240.84236727624787;41.83030094388535;-3.0318166853410844;-3.049223259957257;0.008242844185180826;0.007202066982068113
2010-02-26;1.3631035089492798;174.99000549316406;238.52949051878568;0.007789607784214448;0.0069954826806198495;-0.0014276334672585296;0.005567849213361314;237.7050549649317;238.41778699351616;240.2809069007356;237.9423596249196;238.60223627119808;240.62209329934672;46.16247661124404;-2.8488875236102444;-3.0091561126878545;0.00849464879309641;0.0072316202521195295
2010-03-01;1.356208086013794;175.75;238.3535711169243;0.007716688967361559;-0.005071458325896351;0.0043336698658161974;-0.0007377884600801721;237.64723195927473;238.3308442027128;239.95118588894812;238.0794301222545;238.55702442496647;240.40604356768745;38.58758364527511;-2.6871344571763416;-2.944751781585552;0.008477918855149275;0.007130283999053437
2010-03-02;1.3620638847351074;175.1699981689453;238.5927281950353;0.0077756687730363774;0.004308478211709109;-0.003305610180233743;0.0010028680314755022;237.95891268245578;237.97656082946068;239.60269553308618;238.25052947984813;238.56351601952443;240.2333468655301;40.459501081742225;-2.5107041743126786;-2.8579422601309776;0.007310824361578347;0.007095182694332808
2010-03-03;1.3701633214950562;175.2100067138672;240.06632475824335;0.007820120249938972;0.005928833785702982;0.00022837230742741367;0.006157206093130402;238.5494398677838;238.075830665783;239.39046190861353;238.85579457264654;238.83675397201876;240.21743999816945;48.98453412183914;-2.2263114442426684;-2.731616096953316;0.006472144267558276;0.007234375725160567
2010-03-04;1.3584003448486328;175.07000732421875;237.81515832187142;0.007759183686632057;-0.008622155066121798;-0.0007993570371836505;-0.009421512103305468;238.671454582172;238.22840010894544;239.2097197419409;238.5089158223882;238.65100930835558;239.98865126709345;45.10753749109975;-2.1577057851890515;-2.6168340346004633;0.006019600389030845;0.007057716860760546
2010-03-05;1.3628991842269897;175.17999267578125;238.7526691107123;0.007779993385143071;0.0033063934556415726;0.0006280391444834199;0.0039344326001249305;238.71609030055734;238.21057263274452;239.12803676661935;238.59016691849624;238.66949290878406;239.87093868077145;48.81643924970254;-2.004578487559286;-2.4943829251922276;0.0049676681894376285;0.007079181621049025
2010-03-08;1.3616927862167358;175.10000610351562;238.43241517766364;0.007776657559975928;-0.0008855623903917359;-0.0004567007761484235;-0.0013422631665401502;238.7318591127052;238.18954553598996;239.04446918643097;238.5375830048854;238.62638786676214;239.73393644238024;39.2829955267001;-1.887310081083342;-2.3729683563704507;0.004971272474831124;0.007080310499648873
2010-03-09;1.3606922626495361;175.08999633789062;238.2436032843034;0.007771387806894787;-0.0007350346069986799;-5.716762647672136e-05;-0.0007922022334754019;238.66203413055882;238.3104734065073;238.830487913833;238.4395897646914;238.55679066995145;239.59199995113482;47.11874440822734;-1.7889872346698326;-2.256172132030327;0.004407155496591071;0.006645841297851205
2010-03-10;1.3643310070037842;174.97999572753906;238.73063377647122;0.007797068466775943;0.0026706168401978876;-0.0006284492613772847;0.0020421675788205623;238.39489593420438;238.4721679009941;238.66552084870182;238.5366044352847;238.5883985075005;239.50996507735735;60.08188650233429;-1.6527149113561848;-2.1354806878954986;0.004432660748765189;0.0066713504927020575
2010-03-11;1.3685319423675537;174.83999633789062;239.27411979182943;0.007827339115946727;0.003074386641760194;-0.0008004082116411059;0.0022739784301191728;238.686688228196;238.679071405184;238.60774675730391;238.7824428874663;238.7130751046512;239.4875036215928;51.714385022865976;-1.483759478345661;-2.0051364459855314;0.004458887195890934;0.006549602088272277
2010-03-12;1.376993179321289;174.9499969482422;240.90495252000983;0.00787078138520153;0.006163676066468489;0.0006289523204727346;0.006792628386941431;239.11714491005552;238.9166176053064;238.6672022994113;239.48994609831416;239.11159827108003;239.62249875477536;59.96479611369693;-1.2043831296837482;-1.8449857827251748;0.004616354328988205;0.0066975450744473294
2010-03-15;1.3677457571029663;174.94000244140625;239.27344608681597;0.007818370515691939;-0.006738314588262822;-5.712942271048682e-05;-0.006795444010973342;239.28535109188596;239.00860510229558;238.6697246525042;239.41777942781476;239.14102514666837;239.58925564354112;59.84277889633549;-1.1019220234976217;-1.696373030879664;0.0052256465834252955;0.006865050935087661
2010-03-16;1.3768794536590576;174.8699951171875;240.7749033383152;0.007873731869989214;0.006655721326007922;-0.00040025914434690555;0.006255462181661084;239.79161110268834;239.22682261662356;238.60169172304214;239.87015406464826;239.43809390878596;239.70217447161482;64.30549651254245;-0.889314344474343;-1.5349612935986001;0.005548634238097238;0.006434065019656559
2010-03-17;1.3738338947296143;174.85000610351562;240.2148648786897;0.00785721387917064;-0.0022143784452943378;-0.00011431438650277632;-0.0023286928317970646;240.08845732313202;239.24167662866822;238.6587536472256;239.98505766932877;239.579324994223;239.7510021294315;61.344669509660186;-0.7572821728510348;-1.379425469449087;0.005300404045581065;0.005760426397392496
2010-03-18;1.361396312713623;174.8300018310547;238.01291984451382;0.007786971906739414;-0.009094421161701475;-0.00011441473363561395;-0.009208835895337152;239.8362173336689;239.26145278093244;238.74492644493893;239.32767839439046;239.2945240579122;239.58547048324886;48.1737213637659;-0.8208619023926644;-1.2677127560378025;0.005258384650104421;0.005508589115651668
2010-03-19;1.353692889213562;174.8699951171875;236.72026892694703;0.007741138714542751;-0.005674542232874572;0.0002287291201384311;-0.005445813112736218;238.99928061505634;239.0582127625559;238.6343926976502;238.45854190524267;238.826477670464;239.31259414455343;44.6482251013452;-0.9644379813278761;-1.2070578010958173;0.005331178023306326;0.00503114879835131
2010-03-22;1.356704831123352;174.77000427246094;237.11130913189663;0.00776280138443146;0.002222510096576412;-0.0005719645785783004;0.0016505455179981754;238.56685322407247;238.92610215797922;238.5578238469846;238.00946431412734;238.5146288452699;239.10294795287183;45.193732997258586;-1.0347415256106842;-1.1725945459987908;0.005384516741277485;0.005049501166367631
2010-03-23;1.3468012809753418;174.72999572753906;235.3265820706656;0.007707899696142861;-0.007326482010404814;-0.000228947325302624;-0.007555429335707383;237.47718897054256;238.63440003661543;238.47243672156137;237.11517023297344;237.93498397716002;238.74329405932838;34.926839069248956;-1.2204021133309482;-1.1821560594652223;0.005824320773299634;0.00510553776366782
2010-03-24;1.3331022262573242;174.77000427246094;232.98628177861974;0.007627751866270255;-0.010223632308132048;0.00022894732530258103;-0.009994684982829488;236.03147235052856;238.0599648368303;238.2660663689122;235.73887408152223;237.03521994106177;238.19500717545137;34.72994783083614;-1.5386455929521219;-1.2534539661626023;0.006297104006407375;0.005535729247777456
2010-03-25;1.3307074308395386;174.77999877929688;232.58104313773583;0.007613613915399364;-0.0017980234110052788;5.718499071025867e-05;-0.0017408384202949579;234.94509700917297;237.39065717142094;238.03486428830246;234.6862637669268;236.2253696131843;237.66034393376418;29.803989207041823;-1.802773958959989;-1.3633179647220797;0.0060879857065456455;0.0055306036750387855
2010-03-26;1.3410038948059082;174.82000732421875;234.43431071177474;0.0076707690116892685;0.007707804989096178;0.00022888183294069152;0.00793668682203696;234.4879053661385;236.74359299059742;237.83010529795192;234.60227941520947;235.89972254020074;237.3531026745271;38.10960838600277;-1.8413286961202004;-1.4589201110017038;0.006296242969969193;0.00570104711990052
2010-03-29;1.3481086492538452;174.75999450683594;235.59546013822;0.007714057516756859;0.005284100879331864;-0.00034334239749421664;0.004940758481837684;234.18473556740318;236.37579439573784;237.6921997490167;234.933339656213;235.84440210347697;237.18570814725976;42.55498396382005;-1.7579242915450095;-1.518720947110365;0.0065417606405040254;0.005847289677513764
2010-03-30;1.3424079418182373;174.75;234.58578783273697;0.007681876634153003;-0.004237636731491626;-5.7191536698532596e-05;-0.004294828268190212;234.03657671981745;235.75688284518;237.4918527309018;234.81748904838767;235.6155631451606;236.9380966887338;38.679807648173735;-1.7530892947620202;-1.5655946166406962;0.005968891529348257;0.005891544708407444
2010-03-31;1.3508037328720093;174.77999877929688;236.09347478243944;0.00772859447480449;0.0062348001309614105;0.00017165210125188985;0.006406452232213425;234.6580153205814;235.344743835555;237.2932102321116;235.24281762640496;235.70245617012037;236.85765650718196;41.74780681895822;-1.6090516426650652;-1.57428602184557;0.0066175956690048545;0.005907382354163221
2010-04-01;1.3584003448486328;174.92999267578125;237.62496237515006;0.007765394167518884;0.005608017460515234;0.0008578188175754378;0.006465836278090784;235.66679916806424;235.3059480886186;237.28370043477554;236.03686587598668;236.05200275285304;236.93073325651227;41.44595926683728;-1.3556949090661305;-1.5305677992896822;0.006504879637195065;0.005758196997613481
2010-04-02;1.3504936695098877;174.27999877929688;235.36403507363138;0.007748988288783004;-0.005837583715019452;-0.0037226577877696996;-0.009560241502789092;235.85274404043557;235.17032470328704;237.1142687329215;235.81258894186826;235.92691772026726;236.78152390576173;40.1285421820447;-1.322105402133218;-1.4888753198583895;0.006988301584391204;0.006051155957027965
2010-04-05;1.34890878200531;174.99000549316406;236.04555517288645;0.007708490426088962;-0.0011742507574594597;0.004065666579980884;0.0028914158225214676;235.94276304736886;235.06374930738602;236.99492573268262;235.89024435220767;235.948488166198;236.7114316454879;37.542316652939924;-1.2263558329188982;-1.4363714224704913;0.007043004289264861;0.006101887691816582
